author,author_id,comment
Super i Do,superido88,Hii semua...pls support saya juga...pejuang 1k 🥺 thanks🥰🥰🥰
user76283151554,viral.newsy,"kasian yg di benturkan polisi dan masyarakat giliran polisi jaga dpr dan melaksanakan tugasnya karna dilapangan gk kondusif banyak korban pada akhirnya polisi dan masyarakat, dan mereka menjadi pahlawan kesiangan menganggap tidak terjadi apa2 dan polisi di sudutkan kasian mereka, biarkan saja polisi....masyarakat masuk dpr kalian gk di anggap karna pengalihan yg di buat mereka berhasil agar masyarakat tdk fokus lg demo ke dpr melainkan mengkambing hitamkan polisi dan masyarakat, klo anggota dpr pda tdr nyenyak, nonton dan ketawa2🗿k"
Aisyah,001.aisyah,"Ya Allah....apakah dgn cara seperti ini smua nya akan baik2 aja?
yg ada diri kalian sendiri yg jd Korban, kasihanilh kelurga kalian dirumh....🥹🥹"
amir.zarf,amir.zarf,Bangkit & lawan
eka agustini,eka.agustini26,tkutnya kalian yg demo nanti jdi korban! lebih penting keselamatan juga sih
"gun gd v, fsM nathan R maniam",gun.gd.v.fsm.nath,😳😳
meckry101,meckry101,dpr tak ada guna
Rizki Dwi Nastiti,rizkiidn,“terpaksa”🤣
ciwanakXingQiu,ciwayapink,"@Lycaa💋:TOLONG NOTICE INI‼️JANGAN JADIIN PELABUHAN, BANDARA, STASIUN, DAN RUMAH SAKIT JADI SASARAN DEMO!!!!
Objek-objek vital ini kalau rusak bikin ekonomi kita ambruk, jadi masyarakat cerdas untuk gak terprovokasi buat demo ke objek-objek vital ini! Yang susah pada akhirnya kita lagi kita lagi!
TETAP WARAS DAN FOKUS KE TUJUAN AWAL DEMO! JANGAN TERPROVOKASI DAN JANGAN MAU DITUNGGANGI!!!"
Ziety Iezti shop,rizal.fadlillah.a,"bapak bapak polisi mw ngapain? siaga banget,, mw perang ngelawan rakyat sendiri??? hah.. kalian ga inget tugas kalian apa? coba berpihak lah kpd rakyat.. kami smw cmn ingin di dengar"
D,devifrdll,guys tetep fokus jgn mau terprofokasi jgn anarki jgn rusak2 fasilitas negara nanti ekonomi kita anjlok takutnya nanti ada korupsi besar2an untuk bangun fasilitas itu lg stay safe guysss😭
🇺🇦M Ardiansyah🇺🇦,m.ardiansyah696,seharusnya jangan gitu Kali kasian keseret
UNKNOWN 🖤,unknowndna12,@AsriAdnan
Ani anis,eye161022,knp mush Sama sendiri ye😭
coupable,prev3nu,😈😈😈😎😎😎❤️❤️❤️🪖🪖🪖🌊🔥⚡🌀💫💀
Lý Nguyễn,lynguyenag,Người dân không phải kẻ thù của cảnh sát
Putu_Junaedi,junaedynesha28,pemilu nanti gak usah pilih DPR gk usah nyoblos
diraazka16,diraazka16,"ya Allah lh berikan pertolongan mu buat rakyat yg lagi berjuang demi negeri ini 😭😭ya Allah lindungi anak anak lagi berjuang ya Allah ,pak Prabowo tolong aman Kan pak 🙏🙏🙏"
Shaila Ya Shamalah,shailah37,malah perang Karo wargane haduh
Bùi Phi Long,buiphilong66l1,"Qua Việt nam 🇻🇳 tao xem duyệt binh ,ở đó mà biểu tình 😂"
firdaus,user5861801798398,presiden omon2 doang
John Zambia,john.zambia1,dlu kt Malaysia mcm ni jga la😂
queen_bee,dwy314,"keluarlah yg dulu koar2 atas nama prabowo...dan menghujat jokowi...
keluarrrrr keluarrrr.."
Kong Saran,userylj4n9blql,🥰🥰
orcs,orcs31,😁😁😁
MANDOR KECE 🇹🇼,mandor.kece2923,Ya Allah ngeri kali lihatnya 🥹🥹🥹
Neng vitriameda,neng_vitriameda,iku rakyat mu pak..kok malah kok sio2 ngunu..jare melindungi rakyat Endi nyataneee...
Catur Kita,rama_catur_kita,"Utk apa demo? Klo ujung2nya akan milih org yg didemo. Ckp dikasih amplop SP, mk akan milih yg didemonya lg. Hello kaum 58%"
Farah,farahdita_11,"miris gua mah udh kyk mau lawan sindikat, terroris dan kawan2 nya"
TuanZulTuanZiq,respect_withoutprejudice,"Malaysia pun pernah juga berada situasi begini 1 ketika dulu, tp bukan sbb rakyat dizalimi."
bungapramitiannn,acellio14,demo ribut nya sama aparat doang ya. yg di kantor diem2 aja😭
Live Score Asean,livescoreasean,Pendemo anarkis pemicunya polisi itu sendiri dan pinpinan mereka tdak mau nemuin
_missJulia5,miss.juliaa5,kalian marah tapi dalam tak Sadar. kalian yang menyusah kan diri sendiri.
ermamohd7,ermamohd7,yallah kesiani lah rakyat mu di Indonesia
Rikhe,rikhe792,saat rakyat tak percaya lagi pada wakil rakyat💔💔💔💔💪💪💪
Azkha_wd,wulan_azkha,astagfirullah
🇹🇭DIN🇹🇭,din87811388481682,😂😂😂😂😂😂😂😂
radhit,radhit3595,baru juga merayakan kemerdekaan.... skrng sudah bertempur lagi😂😂😂
Padila Sandi,padila.sandi1,Kita butuh anak² STM
Isna🫠,isna_sih,bersatu yok jngan ad yg mmbayar pajak
kasim shopy,kas_min19,"demo permainan politik,dulu pak harto jg di demo,skrg katanya enakan jaman pak harto,jgn samapai kita diadu domba kawan"
Badry Ansysh,beddugau,"aduhh kena, kepala q untung pakai helm"
yunita123🇮🇩🇸🇦,yunita12305,"Masih banyak yang belum tau
Rencana Prabowo Subianto,
Banyak yang bilang kenapa presiden/pak Prabowo Subianto tidak membubar kan DPR, Prabowo bukan tidak mau membubarkan tetapi,, prabowo susah membubarkan DPR karna uu sekarang sudah di rubah, kalo Prabowo melakukan nya nanti nasip Prabowo seperti Gus Dur dilengserkan, sebenarnya niat Prabowo sama seperti gus dur cuma cara Prabowo berbeda karna UU ny beda, lihat Indonesia sekarang seperti apa itu adalah cara Prabowo untuk bisa mendapatkan persetujuan rakyat untuk membubarkan DPR, dengan cara menaikan gaji DPR biar rakyat semakin panas dan rakyat melaporkan ke Prabowo untuk membubarkan DPR, jika Prabowo sudah mendapatkan persetujuan rakyat, Prabowo bisa mengeluarkan dekrit dan membubarkan DPR dengan mudah, cuman rakyat banyak yang tidak tau niat pak Prabowo apa , saya yakin dengan cara itu Indonesia akan maju di tangan Prabowo,dan jika kalian bertanya Kenapa presiden tidak menanggapi soal demo karna presiden menunggu persetujuan rakyat, bukan pak Prabowo sengaja tidak melihat dan mendengar soal demo, dengan terjadinya demo ini niat Prabowo untuk membubarkan DPR sudah mulai berjalan sesuai rencana Prabowo, cuman belum semua rakyat Indonesia tau kalo ini adalah rencana Prabowo,,, saya yakin 100% Indonesia akan maju di tangan Prabowo Subianto"
Estern 8501,8501mree,Air tu letak bahan bagi gatal satu badan kalau basah
adindastro,azariah._22,🗿
Roy27,alkaizarpilar,mana nih si paling HAM 🗿
Arin:IG arinmarya_201,arinmarya_201,D negara sendiri sampe segini nya kaya perang antar negara🙂‍↕️
momssteven_BorJuntak,momssteven_viona,dengan Menaikan gaji DPR 100 jetong Mungkin ini cara pak prabowo untuk membubarkan DPR secara ga langsung rakyat sdh pasti tdk menerima kan..
sallyy,easyserver09,rakyat dah hilang sabar dgn pemimpin
Toukuni Shriner Chong,chongkaryuen,这样是正确答案了，历史回故一下。让他们这些最坏的人是怎样欺负市民的不满情绪包庇国政府。历史回顾年份就是从巴勒斯坦哈马斯恐怖袭击以色列过界进入以色列乱抓人还有计划的包围音乐会的人然后撤退的时候就杀音乐会的人奄护撤退过界进入以色列抓着人资的威胁着加沙的（反恐战争）.开始你们在亚洲的历史回顾 。100%
lynn,lynnn_372,"@raa:halo kaa. Boleh gk nitip sesuatu, nanti pas demo tolong infokan kalo kena gais air mata cuci muka pakek air yang dicampur garem non yodium atau susu atau air mengalir. Jangan pakek odol nanti tambah iritasi mata mereka. Sama kalo keisep pakek kain basah tutup mulutnya. Soalnya liat temen temen yang demo pada sesek. Yang perempuan mau bantu share info ini biar pada save. Semangat yang demo."
KWX27,supardi_fajar,"mengayomi❌
membnh✔️"
tumpanglalu38,tumpanglalu38,terbaik la polis 💪
K.A.S.U.,penyakat.2,bubar aja Indonesia pak
BUTIRAN DEBU DEBU,butirandebudebu86,"ada caranya demo.dan bagi arah,krn mesin hanya beberapa saja!berputar."
Ilusi_Cinta,jalanan_berduri,moga baik semua disana🤲🤲🤲🤲
nakaisinaro,nakaisinaro5,maju terus kawan
KaungToTheKAUNG,kaungho3,Prayers from Myanmar. Stay Strong 💪
bondicat,sibondi22,"polisi menjalankan kewajibannya, kalau demo jgn anarkis"
toratora007,toratora446,dunia smakin kacau bilau..ya allah
Haizo,haizooooooo,The Purge Jakarta 2025
eskrim_matchaaa,gasukamakankacang,@A:CATET YA. ITU MOBIL UDAH BERHENTI TAPI TETEP GAS MAJU KE DEPAN.
sunchee,ellghere,"kok gini bgtt yahh,,"
Jk Group,jack.group2,lebih melindungi gedung koruptor
xyzz kntl 👻,wong.tulus95_,
Ratu kanaya,ratu.kanaya62,"inilah contoh pemerintahan yg berperang dgn rakyatnya sendiri ,luarrrr biasaaa"
💦DASIM💦,dasm_67,Adu pantun aja bisa gak sih pas ada demo..gak usah ada chaos..
Sadgrilsss🔥,sadgrils7760,Makin ga waras sih viralin aja biar pemerintahnya malu dilihat negara lain
Canglap coy,anakkkkeciil,maju mati membela rakyat lebih baik daripada mati pelan2 kelaparan
ara Zara,zaranas31,🥰🥰🥰
Miss🦋inuy,janji25_kamari,apalah jadinya kalo rakyat berhenti bayar pajak 🤭🤭
Ratna Trhe3,12atn4,puan lagi seruput kopi smbil mkn cemilan bareng kluarga ny smbil nonton demondg asik...
QIANA ELEKTRONIK STORE,qiana0710,"pak Wowo. mana nih, anggota DPR mana nih.....kok diem semua...ini suara rakyat. SDH muak dg kebijakan yg sangat menyengsarakan rakyat"
Forger03,forger303,Masa kalah sm yg kita ksh makan🤣
user9763229737813,user9763229737813,polri sengaja di adu sama tni oleh pejabat rusuh terjdi para pejabat ketawa dan bagi2 uang
Diaa_03🙆🏻‍♀️,ranzz0167,inikah yg di namakan dengan perang ☹️
Rijalul Fatih,rijalul.fatih2,mari demo untungnya apa gitu Lo
user2038143463681,user2038143463681,ya Allah lindungilah para pejuang keadilan 🤲
hyper / FABLE SO,hyper.senpai.303,Indonesia kalau kayak gini mending bubarkan Indonesia sekalian
Joy Ellusionist,joyellusionist,#mositidakpercaya
.,akunpalsl51,ya tuhan negara kamu sedang tidak baik² saja😭
auliaaa🖤,aulia.mentari2,
.,a_frazian,"STOP DEMOO
demi aku🤣🤣"
Reef,reefproject,"KALIAN HANYA MELIHAT SISI BURUK NYA POLISI, PADAHAL SISI BAIKNYA JUGA GAK ADA"
Jefry@Jesy,jefryjesy,"situ yg jatoh,,,saya yg kaget😭😭😇"
haechanieomma,haechanieomma,Perasaan polisi itu tugasnya mengamankan bukan menyerang
Khairul adiba,khairul.adiba7,"pak probowo liat lah rkyatmu,bukn anggota dewanmu eyyy"
putri48,putriputrianiy,hny dinegara konoha pemerintahan perang dgn rakyat nya sendiri wktu pak jokowi gk gini gini amat sii 😢😢😢
tataV,tatav454,polisi pake senjata2 nya. Dan pengaman2 dari besi.
ummah77,rohmah7775,kok gituu ya
Octa Vhiani,okta_vhiani390,@gerindra lihatt lahh
Yandi Sumedang,yandisumedang,EKO PATRIO UYA KUYA SAKHRONI KALIAN HARUS TANGGUNG JAWAB DATANGI DEMONSTRAN JANGAN CUMA JAGO JOGET SAJA
🇭🇰 DEWI 💕SETIAWAN 🇮🇩,dewiindahsetiawati090983,patung beli b.b.m
Mas Jon,mas.jon907,"kalo ini demo DPR.gk di respon.
pasti lanjut demo presiden"
sunyoto,sunyoto089,mana nih yg dulu milih prabowo
inne roseinne,.me_nee,rakyat bakal ttp maju meski d halangi 💪🥰
N&G,enn211,"itu yang tergelincir rakyat kah?
jaga keselamatan ya kk 😭😭"
Sua_teapon,_ifano.teapon______,kasus Sambo hilang korupsi 271 hilang
semo_lewo86,semo_lewo,DPR PADA SEMBUYI...KASIHAN PENDEMO JG POLISI KENA ADU DOMBA JOGET TERUS DPR
⠀᠌⠀᠌,story._88_,molotof
tahu isi bakwan,aninditaputri994,makin kacau 🙂
wd1981,mohdiswadiiswadi,maju.....maju
Warkop Sableng 212,warkopsableng212,"Guys, tdi gw liat salah satu komen yg sangat masuk akal. Dimana kita jangan lagi demo di depan gedung DPR MPR, melainkan demo di Bandara Internasional, atau pusat2 ekonomi internasional.
Yang mana jika ada demo di tmpt tersebut, logistik dan perjalanan internasional otomatis akan terganggu, alhasil banyak pihak luar yang mendorong untuk pemerintah kita bekerja cepat untuk mendamaikan demo dan menyetujui perihal2 yg di bawa di demo tsb. Mungkin ini menjadi inovasi baru untuk memaksa pemerintah segera lakukan apa yang masyarakat tuntut😌"
Aura,nurainibkl,ya Allah selamatkan bangsaku ini😭😭😭😭😭
Roni Tolasi,roni.tolasi,"ternyata mungsu rakyat adalah DPR sama polisi.
ya Allah negara macam ap ini."
Capricorn_fns,cakecapri_girls_,"Dukungan penuh untuk yang menyuarakan suara, tapi ya Allah miris ngeliatnya jangan rusak fasilitas negara 😭 TOLONG NOTICE INI JANGAN KE TEMPAT RANAH PUBLIK STASIUN BANDARA DSB SAMA SAJA KALIAN MERUGIKAN SESAMA RAKYAT YG TDK BERMASALAH, yg diserang orang nya pentolan nya DPR 😭 dengan rusuh kalian bentrok sama Aparat dsb para elit cuma tertawa melihat ini semua bukan buat mereka mengalah dan bersikap tolong jangan terprovokasi 😭 ini taktik Para ELIT, mereka memanfaatkan ini buat mengalihkan isu fokus utama ke PEMERINTAH KE DPR bukan yang lain dibalik semua yang sudah terjadi 😭"
usernamenotfoundx3,usernamenotfoundx3,prabowok punya pasal 😒
CINTA RINJANI,cintaarinjani,ini politik adu domba
akhmadi,akhmadi287,stop bayar pajak biar pemerintah lapar
Tik Toker,nur_____aini_,ini semua gara²dpr rakyat kecil jadi korban 😏😏😏
Ihsekhai,ms2112_,akhh mau ikut plis🥺
Mohd Fadzli,mohdfadzli6186,klu isravel lihat vedio ni mereka tepuk tangan.
"김재인""Kim Jae-in""☑️",user_hyperjungler,stop demo jalan satu satunya cuman merdeka sendiri aja setuju 👉
🙂🙂🙂🙂🙂🙂🙂🙂,user7621463814221,pemilu data sudah disetting
Lion_king,bardock3329,suda LA saudaraku....taknomana apapun yg kita buat...
rhm,ky.a76,ini kepolisian untuk apa kalian jadi polisi' jika hanya untuk perang dengan rakyat Indonesia!
Katarina. Bluu,katarinablouee,"TOLONG NOTICE INI‼️JANGAN JADIIN PELABUHAN, BANDARA, STASIUN, DAN RUMAH SAKIT JADI SASARAN DEMO!!!!
Objek-objek vital ini kalau rusak bikin ekonomi kita ambruk, jadi masyarakat cerdas untuk gak terprovokasi buat demo ke objek-objek vital ini! Yang susah pada akhirnya kita lagi kita lagi!
TETAP WARAS DAN FOKUS KE TUJUAN AWAL DEMO! JANGAN TERPROVOKASI DAN JANGAN MAU DITUNGGANGI!!! JANGAN RUSAK FASILITAS FASILITAS RAKYAT, TOKO, MALL, STASIUN JANGAN DIRUSUH, INGET, KITA KERJA CARI UANG DISANA."
Anissa,nuranissa265,ya Allah mau nangis fyp beginian seharian kalian hati2 yaa😭
andi_sc_,andi_sc_,
susi46,susisusmiati38,dulu di jajah Belanda dan jepang...sekarang di jajah anggota dewan
🇮🇩NENG DARLING🇲🇾,diajiya3,"ya Allah lindungilah mereka mahasiswa kami 🥲
tolong kami ya Allah 🤲"
Bang JAY,bang.jay0749,mana prabowo
v,vlovnyoannn,gini amat😔
doona_eesm,doona_eesm,kita di adu domba untuk melawan polisi..tapi anggota DPR sedang duduk santai menikmati hidupnya
fashy,fasssy4,"Agustus di negaraku bukan semarak meriah bahagia tapi benar2 meriah peluh, tangisan rakyat yang disemena2 PEMERINTAH 😭😭😭😭"
Jingga Nur Afifah,senjanurafifah4,laaillahallah 😭
manis,cantik050607,repot jd rakyat kita gk boleh koment nanti d spam🤦🙆
HERTIN,mamaferdi73,"Kenapa jadi seperti perang sendiri ya,pdhl sesama warga negara indonesia"
tram,tomlam92,will this turn racial?
🥀galbi🥀,fera88689,tolong berhenti demi keselamatan rakyat
🥀galbi🥀,fera88689,lindungi yaallah... rakyat kecil
kid🌸🕊,kid59328,"pndemo coba bisikin ke polis Bisa GK sih polisi pura2 kalah kali ini berpihak dengan rakyat,, rakyat bukan benci kalian, smua tau kalian menjalankan tugas, tp tugas kalian itu melindungi para penguasa dzolim, bisa tidak berpura2 kalah pura2 tidak sanggup tidak kuat, dlm menghalau masa pndemo, agar para pendemo bisa menggeruduk DPR, liat skrg kalian pun jdi sasaran massa krna kalian begitu kuat mlindungi para tikus got 😭"
❤️‍🔥ida❤️‍🔥,hidayaati,"aparat bela pejabat,bukan bela rakyat kecil.."
🌹Wong sau ying🌹,user2211832869153,"presiden gk tangung jawab, dgn rakyatnya"
ghy.14,ugik.14,"ini ketua DPRnya mending lu muncul dulu deh,"
Ruwet☠️☠️,ptgkkk,sampah banget polisi
🦈 WahiD 🦈,fawaid.al.magribi,Banglades kah
Anjani,user18488775637811,😭😭😭😭ya Allah semogga Di permudah segala sesuatunya Dan terlindungi kalian semua pejuang rakyat kecil 🤲🤲🤲
TaKiToJi,zumotomri,semngt trus bubarkna DPR🔥🔥🙏🙏
cak ama,ramadiansyah.1982,"jg gitu pak pol , gaji kita bukan dari DPR"
sicunpek🥳,_mirna1996,"pak prabowo yang terhomat dan yang tergemoy
tolong bubarkan dpr beserta orang-orang yang ga guna itu."
ritha925,ritha925,Rip Indonesiaku 😭💔🥀
Roland7884,rolandwul78,"ternyata KALIAN DAN DPR sama sajaaa WAHAI PARA PENDEMOOO
SAMA2 MEMGHABISKAN UANG NEGARAA
😂😂😂😂😂🤣🤣🤣"
yayahijabsukoharjo,yayahijabsukoharjo,Ya Tuhan lindungi orang orang yang sedang berdemo.selamatkan Mereka.Selalu berikan kesehatan kpd Mereka.
Muhd Ariff,ariffvannes,pakai google berenang masss
NGACA KALIAN TOXIC,binatangkauu,"FOKUS DPR COK
makanya pdhl smw gegara dpr loh bukannya fokus dpr malah melebar kemana2 hadeee"
Liur Mas,rudi_wijaya62,mantap pak polisi👍👍👍
kak_rasyid,aarasyid6,PASTI BAHAGIA NEGARA LUAR MELIAT NEGARA INDONESIA HANCUR..
Nurul Plur,nurulplur,Heran deeh kenpa yg bayarin mereka yg disiksa gini sehrusnya kan dibiarin...mrk kaya it krn rkyt2 kcil gini
Isa Agustin,isa_agt,critane Agustus an sek dijajal kr polisi grng merdeka ternyata
shahremymi,shahremymi,🔥🔥🔥💪💪💪👍👍👍👍👍
kawaii squishy lover,fatmatedty,polisi mengayomi Rakyat❌️polisi lawan rakyat ✅️
Ibrahim inkinkan Ibrahim inkin,ibrahiminkinkanib,🥰
Yohana Lestari152,yohanalestari152,pak Prabowo ngk kyk pak jokowi🥺🥺🥺
Anak Deso,riswantoiwing,"setop demo, dan stop rakyat bayar pajak stop jangan pilih anggota dewan di pemilu yang akan datang"
VoszEL💥💥,elzz4ever,😳
memey,meyke016,"TRS GMN TNGGUNG JWB PUAAAAAANNN...DIA KN SBG KTUA DPR...UANG RAKYAT BKN DI PRESIDEN TP DI DPR.,BAGAI KAN RKYAT DI ADU DOMBA AM APARAT"
iloeh,iloeh05,Semoga selalu di lindungi untuk semua anggota yg menjalankan tugas🙏🙏🙏
zalina🍉,que.sera.sera1204,😭😭😭😭
Nyi Ngoro Kidul,mamakrisbim,ya Allah🥺
@elsye syng yu 😙💞💞💞💞💞,indahpadawaktunyabesti,"berhenti demo,ada pemilihan enggak usah ikut lgi"
Lora Dream,aslora77,ngeri benar bangsa ini
⚡,avdjssn,"@masjunior311:Kalian Sadar tidak?
Kode Keras Dari Pak Prabowo.
1 pak prabowo tidak melarang kalo kita mengibarkan bendera one piece
2 sengaja bikin berita gaji DPR naik untuk memancing amarah kita buat demo tapi kita belum bergerak sampai sekarang
3 Dan menurutku itu sudah taktik yg pintar dari pak prabowo sebab dia paham tidak tidak berhak membubarkan DPR dan itu bukan ranah dia, yang berhak itu kita sebagai rakyat sebab sesuai dengan kepanjangannya DEWAN PERWAKILAN RAKYAT jadi yang berhak melengserkan itu RAKYAT.
Gas Kita Bubarkan, Prabowo Belajar dari Kisah Pak Gus Dur yg ingin hapus DPR namun dia yg di lengserkan.
(Kalo Mau ada perubahan kita harus peka)"
@elsye syng yu 😙💞💞💞💞💞,indahpadawaktunyabesti,"berhenti demo ,berhenti bayar pajak Sjah lebih bagus saudara saudaraku👍👍"
"hi, ini ucul",ucullllll1,Harusnya masyarakat sewa damkar😭😭
salmon singgang,salmon.singgang,"masyaallah,kasian negara kerata laju,hancur ekonomi, provinsi indo lawan untuk mederka dr indokorupsi, menindas, memeras rakyat kecil miskin"
Annie18,annie18054,PENYEBAB UTAMA KEHANCURAN RAKYAT
MinahMrBlack🤟,minahpejuangnafkah1978,😱😱😱
Annie18,annie18054,PENYEBAB UTAMA SMUA KEJDIAN INI
NovGS,novvg28,"""terpaksa"" wkwkwk"
alv.rx⚡,alvaroo_kunn,woww dpr dilindungi dengan baja sedangkat rakyat yg bayar gaji dpr diginiin?😂
গুলজার কবিরাজি চ্যানেল,guljarkobirajichannel,😂😂😂😂
Rinda Jilbab,rindajilbab,DPR nya anteng2 aja ya ..aman terkendali..malah polisi yg musuh rakyat... sebenarnya yg punya masalah polisi apa DPR
Gemini🥰,evhieardhilla,ga ush bayar pajak mulai sekarang
wan270787,wan270787,Lebih baik kerja daripada macam nie tk ada untungnya
Egain,eghain_taurus,semua pada terbongkar saat di serang 😭😭😭😭
Egain,eghain_taurus,keluar senjata besarnya 😭😭
Hanaswara🌸🌸,hanna37678_,nyesel gw ikut pilih DPR kalo hasilnya beginii
Renata Jumbo❤️,renatashilaa95,semoga yg demo pada d bere kesehatan dan keselamatan 🤲 tegakkan keadilan d negeri ini 💪💪
